GEO_ID,county,ln_hh_inc_x,eqi_2jan2018_vc,Total,population.x,superfund,insecticide_ln_x,gini_est_x,std_coal_prim_pop_ln_y,hc_env_rate_ln_x,county_ascii,county_full,county_fips,state_id,state_name,lat,lng,population.y
0500000US49037,"San Juan County, UT",8.3735533,0.343408227,424,71403,TRUE,7.402044934,0.432,-14.28535668,-6.197529793,San Juan,San Juan County,49037,UT,Utah,37.626,-109.8045,15302
0500000US06079,"San Luis Obispo County, CA",11.536974,0.819471657,10675,1327408,TRUE,10.49220873,0.456,-14.28535668,-5.211814404,San Luis Obispo,San Luis Obispo County,06079,CA,California,35.3871,-120.4045,282165
0500000US48409,"San Patricio County, TX",10.025352,0.567287207,2706,330717,TRUE,10.41808754,0.436,-14.28535668,-5.775817871,San Patricio,San Patricio County,48409,TX,Texas,28.0091,-97.5186,67008
0500000US06083,"Santa Barbara County, CA",11.862123,1.009827852,14210,2079438,TRUE,11.51842573,0.475,-14.28535668,-5.226187706,Santa Barbara,Santa Barbara County,06083,CA,California,34.6729,-120.0165,444829
0500000US06085,"Santa Clara County, CA",13.299249,1.585156798,44677,8690928,TRUE,9.27266081,0.45,-14.28535668,-5.371931076,Santa Clara,Santa Clara County,06085,CA,California,37.2318,-121.6951,1927470
0500000US06087,"Santa Cruz County, CA",11.448941,1.15721643,8041,1283831,TRUE,9.785971981,0.467,-14.28535668,-5.168344498,Santa Cruz,Santa Cruz County,06087,CA,California,37.0562,-122.0018,273962
0500000US12113,"Santa Rosa County, FL",10.912539,0.144692257,5532,738595,TRUE,9.64785901,0.403,-14.28535668,-5.759979248,Santa Rosa,Santa Rosa County,12113,FL,Florida,30.7004,-87.022,174755
0500000US36091,"Saratoga County, NY",11.369724,0.872422695,7811,1085966,TRUE,7.989509601,0.408,-14.28535668,-5.591510773,Saratoga,Saratoga County,36091,NY,New York,43.1074,-73.8639,228502
0500000US38081,"Sargent County, ND",7.478735,-1.625678658,200,19880,TRUE,9.268676888,0.411,-14.28535668,-5.947773933,Sargent,Sargent County,38081,ND,North Dakota,46.1078,-97.6306,3872
0500000US55111,"Sauk County, WI",10.143999,0.350404382,2798,304738,TRUE,8.573846015,0.397,-14.28535668,-5.650007248,Sauk,Sauk County,55111,WI,Wisconsin,43.4267,-89.9482,63922
0500000US31155,"Saunders County, NE",8.9853201,0.866357803,972,102635,TRUE,9.069269198,0.392,-14.28535668,-6.11310482,Saunders,Saunders County,31155,NE,Nebraska,41.2264,-96.6374,21165
0500000US42107,"Schuylkill County, PA",11.007867,0.040224757,9491,741502,TRUE,8.848095181,0.41,-5.602300102,-5.58795023,Schuylkill,Schuylkill County,42107,PA,Pennsylvania,40.7058,-76.216,142674
0500000US29201,"Scott County, MO",9.6498852,-0.053697065,2088,196804,TRUE,9.387886656,0.446,-14.28535668,-5.558922768,Scott,Scott County,29201,MO,Missouri,37.053,-89.5685,38633
0500000US05131,"Sebastian County, AR",10.790803,-1.077968359,5737,619060,TRUE,5.381048764,0.468,-8.184412047,-5.16832304,Sebastian,Sebastian County,05131,AR,Arkansas,35.1993,-94.2742,127591
0500000US20173,"Sedgwick County, KS",12.159149,-0.395373702,19355,2429586,TRUE,9.162675574,0.444,-14.28535668,-5.563705921,Sedgwick,Sedgwick County,20173,KS,Kansas,37.6848,-97.461,513375
0500000US12117,"Seminole County, FL",11.936112,-0.273298115,13931,2085859,TRUE,7.541077258,0.443,-14.28535668,-5.172904491,Seminole,Seminole County,12117,FL,Florida,28.717,-81.2363,461402
0500000US36099,"Seneca County, NY",9.481741,0.334160417,1630,176599,TRUE,7.768053975,0.398,-14.28535668,-6.113540173,Seneca,Seneca County,36099,NY,New York,42.7811,-76.8238,34390
0500000US06089,"Shasta County, CA",11.14331,-0.064919472,10038,884463,TRUE,7.728419448,0.453,-14.28535668,-5.227650166,Shasta,Shasta County,06089,CA,California,40.7637,-122.0405,179212
0500000US20177,"Shawnee County, KS",11.199119,-0.429522067,8364,877317,TRUE,8.706182745,0.435,-14.28535668,-5.50024128,Shawnee,Shawnee County,20177,KS,Kansas,39.0415,-95.7565,177852
0500000US55117,"Sheboygan County, WI",10.748755,0.652453423,5132,576674,TRUE,8.531308106,0.388,-14.28535668,-5.688378811,Sheboygan,Sheboygan County,55117,WI,Wisconsin,43.7212,-87.9454,115178
0500000US01117,"Shelby County, AL",11.181068,0.84392333,5575,938659,TRUE,7.132144721,0.434,-8.440621721,-5.581320286,Shelby,Shelby County,01117,AL,Alabama,33.2643,-86.6607,213432
0500000US47157,"Shelby County, TN",12.738003,0.559308529,37752,4612095,TRUE,8.918761829,0.495,-14.28535668,-5.501073837,Shelby,Shelby County,47157,TN,Tennessee,35.184,-89.8955,936374
0500000US16079,"Shoshone County, ID",8.6614666,-2.124087572,860,64621,TRUE,3.711537478,0.386,-14.28535668,-5.604314804,Shoshone,Shoshone County,16079,ID,Idaho,47.3529,-115.8924,12609
0500000US30093,"Silver Bow County, MT",9.6055527,-1.976918101,2078,168950,TRUE,6.559024884,0.413,-14.28535668,-5.126774788,Silver Bow,Silver Bow County,30093,MT,Montana,45.9024,-112.6567,34770
0500000US19167,"Sioux County, IA",9.3520136,-0.10412474,1237,166882,TRUE,9.65805845,0.383,-14.28535668,-5.67178154,Sioux,Sioux County,19167,IA,Iowa,43.0826,-96.1779,34827
0500000US06093,"Siskiyou County, CA",9.9083261,-1.821437001,2730,223420,TRUE,8.957772301,0.448,-14.28535668,-5.42898941,Siskiyou,Siskiyou County,06093,CA,California,41.5927,-122.5404,43468
0500000US53059,"Skamania County, WA",8.4149389,-0.233826667,394,54308,TRUE,7.062191632,0.413,-14.28535668,-6.672575474,Skamania,Skamania County,53059,WA,Washington,46.023,-121.9147,11753
0500000US51173,"Smyth County, VA",9.4720888,0.246911481,2142,161958,TRUE,7.004708048,0.462,-14.28535668,-5.826093197,Smyth,Smyth County,51173,VA,Virginia,36.8438,-81.537,30767
0500000US53061,"Snohomish County, WA",12.483443,0.20648849,21765,3468962,TRUE,8.156579549,0.395,-14.28535668,-5.708750248,Snohomish,Snohomish County,53061,WA,Washington,48.0475,-121.6975,798808
0500000US35053,"Socorro County, NM",8.6988478,-0.84666127,785,89835,TRUE,7.877457228,0.486,-9.779548637,-6.294147015,Socorro,Socorro County,35053,NM,New Mexico,34.0072,-106.9302,16858
0500000US06095,"Solano County, CA",11.842308,0.78741914,13959,2049251,TRUE,9.63182755,0.404,-14.28535668,-5.800336838,Solano,Solano County,06095,CA,California,38.27,-121.9329,441829
0500000US34035,"Somerset County, NJ",11.647727,1.616623044,10443,1595985,TRUE,6.776098319,0.445,-14.28535668,-5.093911171,Somerset,Somerset County,34035,NJ,New Jersey,40.5635,-74.6163,329838
0500000US06097,"Sonoma County, CA",12.12287,1.132555485,18982,2368992,TRUE,8.609851373,0.441,-14.28535668,-5.289015293,Sonoma,Sonoma County,06097,CA,California,38.5283,-122.8874,499772
0500000US45083,"Spartanburg County, SC",11.574933,0.579554677,13195,1390428,TRUE,8.382153996,0.447,-14.28535668,-5.672300339,Spartanburg,Spartanburg County,45083,SC,South Carolina,34.9312,-81.9908,307617
0500000US53063,"Spokane County, WA",12.125893,0.337445617,19558,2305386,TRUE,9.978779764,0.443,-14.28535668,-5.590013504,Spokane,Spokane County,53063,WA,Washington,47.6207,-117.404,505505
0500000US51177,"Spotsylvania County, VA",10.621547,1.206422806,3412,600604,TRUE,7.046669036,0.378,-11.64130065,-6.142870903,Spotsylvania,Spotsylvania County,51177,VA,Virginia,38.185,-77.6561,132833
0500000US29183,"St. Charles County, MO",11.782746,0.218912855,10456,1751913,TRUE,8.047576154,0.373,-14.28535668,-5.591056347,St. Charles,St. Charles County,29183,MO,Missouri,38.7819,-90.6749,394290
0500000US29187,"St. Francois County, MO",10.090879,-0.008942924,3508,321056,TRUE,6.45955228,0.419,-14.28535668,-5.667115688,St. Francois,St. Francois County,29187,MO,Missouri,37.8102,-90.4722,66643
0500000US26149,"St. Joseph County, MI",10.020292,0.840564847,2963,309274,TRUE,9.176014592,0.405,-14.28535668,-5.847303867,St. Joseph,St. Joseph County,26149,MI,Michigan,41.9144,-85.5278,60836
0500000US36089,"St. Lawrence County, NY",10.645877,1.02939415,5164,558939,TRUE,8.110995315,0.417,-14.28535668,-5.712251186,St. Lawrence,St. Lawrence County,36089,NY,New York,44.4964,-75.0691,108913
0500000US29510,"St. Louis city, MO",11.852529,-1.937753439,16377,1594181,TRUE,9.007419703,0.487,-14.28535668,-5.5192523,NA,NA,NA,NA,NA,NA,NA,NA
0500000US27137,"St. Louis County, MN",11.368605,-1.682036281,10324,997429,TRUE,6.084005745,0.442,-14.28535668,-5.513878345,St. Louis,St. Louis County,27137,MN,Minnesota,47.6032,-92.4706,199759
0500000US29189,"St. Louis County, MO",12.911092,0.079258189,46306,4997342,TRUE,6.639647049,0.476,-14.28535668,-5.10483408,St. Louis,St. Louis County,29189,MO,Missouri,38.6405,-90.4433,996919
0500000US24037,"St. Mary's County, MD",10.498278000000001,1.329862833,3326,509793,TRUE,7.310143436,0.388,-14.28535668,-5.900192261,St. Mary's,St. Mary's County,24037,MD,Maryland,38.3024,-76.6058,112290
0500000US24037,"St. Mary's County, MD",10.498278000000001,1.329862833,3326,509793,TRUE,7.310143436,0.388,-14.28535668,-5.900192261,St. Mary's,St. Mary's County,24037,MD,Maryland,38.3024,-76.6058,112290
0500000US22103,"St. Tammany Parish, LA",11.344933,0.12328364,9345,1143643,TRUE,5.198589108,0.441,-14.28535668,-5.164529324,St. Tammany,St. Tammany Parish,22103,LA,Louisiana,30.4102,-89.9583,255155
0500000US06099,"Stanislaus County, CA",12.006652,1.536087155,18131,2547506,TRUE,11.54219887,0.441,-14.28535668,-5.742329121,Stanislaus,Stanislaus County,06099,CA,California,37.5591,-120.9977,543194
0500000US39151,"Stark County, OH",11.924512,1.029139042,19527,1881994,TRUE,8.603355597,0.44,-9.218999529,-5.64330864,Stark,Stark County,39151,OH,Ohio,40.8139,-81.3656,372404
0500000US27145,"Stearns County, MN",10.939604,0.301579267,4105,739492,TRUE,9.612057354,0.424,-14.28535668,-5.566553593,Stearns,Stearns County,27145,MN,Minnesota,45.5521,-94.613,158452
0500000US27149,"Stevens County, MN",8.2228222,-0.26892441500000003,453,48561,TRUE,9.321038368,0.465,-14.28535668,-5.599039078,Stevens,Stevens County,27149,MN,Minnesota,45.5861,-96.0003,9789
0500000US53065,"Stevens County, WA",9.7644558,0.052999485,2012,215902,TRUE,9.372746878,0.422,-14.28535668,-5.953840733,Stevens,Stevens County,53065,WA,Washington,48.3991,-117.8552,44655
0500000US30095,"Stillwater County, MT",8.2300444,-0.749420881,391,44665,TRUE,8.957057579,0.388,-14.28535668,-6.173457146,Stillwater,Stillwater County,30095,MT,Montana,45.669,-109.3952,9466
0500000US32029,"Storey County, NV",7.5098829,-1.671897411,118,20087,TRUE,2.990719732,0.349,-14.28535668,-7.603399277,Storey,Storey County,32029,NV,Nevada,39.4469,-119.5293,3988
0500000US33017,"Strafford County, NH",10.74884,0.890081227,4420,610735,TRUE,6.219230731,0.424,-14.28535668,-5.683230877,Strafford,Strafford County,33017,NH,New Hampshire,43.297,-71.0289,129124
0500000US51800,"Suffolk city, VA",10.313144,1.287816405,3421,412400,TRUE,9.140621344,0.415,-14.28535668,-5.635085106,NA,NA,NA,NA,NA,NA,NA,NA
0500000US36103,"Suffolk County, NY",13.112897,0.595472217,55679,7411655,TRUE,10.85195405,0.417,-14.28535668,-5.235102177,Suffolk,Suffolk County,36103,NY,New York,40.8686,-72.8448,1483832
0500000US36105,"Sullivan County, NY",10.299643,0.505302727,3617,388171,TRUE,6.183272218,0.435,-14.28535668,-5.733186722,Sullivan,Sullivan County,36105,NY,New York,41.7164,-74.7681,75116
0500000US39153,"Summit County, OH",12.315474,1.315794468,26531,2715967,TRUE,7.20295279,0.456,-14.28535668,-5.434083939,Summit,Summit County,39153,OH,Ohio,41.126,-81.5322,541334
0500000US49043,"Summit County, UT",9.5178251,-1.253864288,621,176280,TRUE,7.183016785,0.458,-9.795797702,-5.148375988,Summit,Summit County,49043,UT,Utah,40.8682,-110.9557,41103
0500000US42115,"Susquehanna County, PA",9.754117,0.125358686,2306,216793,TRUE,7.116069416,0.405,-9.284153428,-6.258359909,Susquehanna,Susquehanna County,42115,PA,Pennsylvania,41.8214,-75.8007,40970
0500000US10005,"Sussex County, DE",11.235114,1.57810545,10030,953502,TRUE,9.943901064,0.428,-14.28535668,-5.515871525,Sussex,Sussex County,10005,DE,Delaware,38.6606,-75.39,224384
0500000US34037,"Sussex County, NJ",10.930282,1.661984682,5228,750005,TRUE,7.551283202,0.386,-14.28535668,-5.603560448,Sussex,Sussex County,34037,NJ,New Jersey,41.1393,-74.6909,141483
0500000US12121,"Suwannee County, FL",9.6146717,-0.091104336,2402,203430,TRUE,9.812630609,0.439,-14.28535668,-6.180329323,Suwannee,Suwannee County,12121,FL,Florida,30.1956,-82.9915,44046
0500000US48437,"Swisher County, TX",7.8969245,-0.419490993,390,39092,TRUE,9.702641981,0.432,-14.28535668,-6.078406334,Swisher,Swisher County,48437,TX,Texas,34.5304,-101.735,7432
0500000US01121,"Talladega County, AL",10.346601,0.103391588,4632,411917,TRUE,7.670615072,0.44,-11.26785639,-5.947379112,Talladega,Talladega County,01121,AL,Alabama,33.3801,-86.1659,80387
0500000US22105,"Tangipahoa Parish, LA",10.658623,0.169896886,5563,590621,TRUE,5.774318599,0.473,-14.28535668,-5.715385914,Tangipahoa,Tangipahoa Parish,22105,LA,Louisiana,30.6266,-90.4057,132057
0500000US35055,"Taos County, NM",9.4838724,-1.545431137,1288,162851,TRUE,7.135899639,0.465,-14.28535668,-5.25485754,Taos,Taos County,35055,NM,New Mexico,36.5783,-105.631,32786
0500000US48439,"Tarrant County, TX",13.357464,0.05670682,52781,8707876,TRUE,6.446949222,0.448,-14.28535668,-5.492065907,Tarrant,Tarrant County,48439,TX,Texas,32.7716,-97.2912,2049770
0500000US55119,"Taylor County, WI",9.0848904,0.991975427,907,102830,TRUE,7.775051826,0.41,-14.28535668,-6.176157475,Taylor,Taylor County,55119,WI,Wisconsin,45.2116,-90.5012,20325
0500000US20193,"Thomas County, KS",8.0192842,-1.190216899,390,38745,TRUE,10.34714721,0.428,-14.28535668,-5.337031841,Thomas,Thomas County,20193,KS,Kansas,39.3509,-101.0556,7810
0500000US53067,"Thurston County, WA",11.497721,-0.2790218,9185,1216992,TRUE,5.965890296,0.407,-14.28535668,-5.475987911,Thurston,Thurston County,53067,WA,Washington,46.9258,-122.8332,279711
0500000US13277,"Tift County, GA",9.5778961,-0.081657603,1852,198895,TRUE,10.16854338,0.449,-14.28535668,-5.252472878,Tift,Tift County,13277,GA,Georgia,31.4574,-83.5266,40541
0500000US27153,"Todd County, MN",9.2168198,0.075708106,1040,124032,TRUE,8.87705987,0.409,-14.28535668,-6.097070694,Todd,Todd County,27153,MN,Minnesota,46.0706,-94.8976,24494
0500000US09013,"Tolland County, CT",10.905075,1.533394456,4591,755276,TRUE,7.361491898,0.392,-14.28535668,-5.9103055,Tolland,Tolland County,09013,CT,Connecticut,41.855,-72.3365,151063
0500000US49045,"Tooele County, UT",9.7823362,0.275995135,1382,276649,TRUE,7.061834528,0.345,-14.28535668,-6.023190022,Tooele,Tooele County,49045,UT,Utah,40.4488,-113.1311,67397
0500000US06107,"Tulare County, CA",11.749293,0.351570696,13782,2145510,TRUE,12.61614745,0.445,-14.28535668,-5.994587898,Tulare,Tulare County,06107,CA,California,36.2201,-118.8005,461898
0500000US40143,"Tulsa County, OK",12.383026,-0.234095484,26987,2946769,TRUE,7.595202915,0.478,-12.99029809,-5.318748474,Tulsa,Tulsa County,40143,OK,Oklahoma,36.1211,-95.9415,646419
0500000US39157,"Tuscarawas County, OH",10.494823,1.110951424,4635,462582,TRUE,7.640575795,0.402,-6.860542589,-5.705749989,Tuscarawas,Tuscarawas County,39157,OH,Ohio,40.4409,-81.4738,92335
0500000US36111,"Ulster County, NY",11.166074,0.613608301,7561,913968,TRUE,10.20894661,0.43,-14.28535668,-5.316526413,Ulster,Ulster County,36111,NY,New York,41.8881,-74.2586,178665
0500000US05139,"Union County, AR",9.7283602,-1.022895336,2844,210986,TRUE,2.360854001,0.471,-14.28535668,-5.3897686,Union,Union County,05139,AR,Arkansas,33.1713,-92.5972,39449
0500000US34039,"Union County, NJ",12.127072,0.690165579,20076,2646574,TRUE,3.16758253,0.481,-14.28535668,-5.284800529,Union,Union County,34039,NJ,New Jersey,40.66,-74.3085,554033
0500000US22111,"Union Parish, LA",9.025095,-0.077450559,1282,113717,TRUE,4.740574823,0.476,-14.28535668,-5.887910366,Union,Union Parish,22111,LA,Louisiana,32.8318,-92.3748,22353
0500000US35061,"Valencia County, NM",10.197462,-0.714498341,2884,372582,TRUE,7.421262305,0.43,-14.28535668,-6.458456039,Valencia,Valencia County,35061,NM,New Mexico,34.7155,-106.809,76027
0500000US16085,"Valley County, ID",8.3866291,-1.771450758,296,49306,TRUE,7.136469949,0.396,-14.28535668,-5.304624081,Valley,Valley County,16085,ID,Idaho,44.7666,-115.5663,10709
0500000US26159,"Van Buren County, MI",10.278356,0.829379261,3533,382998,TRUE,10.01009167,0.436,-14.28535668,-5.979187489,Van Buren,Van Buren County,26159,MI,Michigan,42.2513,-86.0189,75358
0500000US06111,"Ventura County, CA",12.484859,0.539717138,24824,4043011,TRUE,11.1085128,0.435,-14.28535668,-5.29482317,Ventura,Ventura County,06111,CA,California,34.4565,-119.0836,847263
0500000US22113,"Vermilion Parish, LA",9.9890232,0.327661544,2706,286327,TRUE,9.615296462,0.454,-14.28535668,-5.742434502,Vermilion,Vermilion Parish,22113,LA,Louisiana,29.8465,-92.3238,59865
0500000US51810,"Virginia Beach city, VA",12.00728,0.707794666,13328,2178800,TRUE,7.721681004,0.4,-14.28535668,-5.454663754,NA,NA,NA,NA,NA,NA,NA,NA
0500000US12127,"Volusia County, FL",12.207801,-0.578801274,29918,2480330,TRUE,7.619098405,0.451,-14.28535668,-5.310099125,Volusia,Volusia County,12127,FL,Florida,29.0584,-81.1819,536487
0500000US27159,"Wadena County, MN",8.6926584,0.042628098,908,69057,TRUE,8.16953462,0.423,-14.28535668,-5.821962833,Wadena,Wadena County,27159,MN,Minnesota,46.5858,-94.9694,13654
0500000US37183,"Wake County, NC",12.693075,1.0248456,20331,4246754,TRUE,8.681694405,0.439,-14.28535668,-5.468233109,Wake,Wake County,37183,NC,North Carolina,35.7903,-78.6503,1069079
0500000US13295,"Walker County, GA",10.162037,0.723821878,3589,339219,TRUE,5.27334138,0.426,-9.339422138,-6.503590107,Walker,Walker County,13295,GA,Georgia,34.7356,-85.301,69039
0500000US48473,"Waller County, TX",9.5103712,1.388937831,1354,203939,TRUE,8.4263618,0.447,-14.28535668,-6.562837601,Waller,Waller County,48473,TX,Texas,30.0108,-95.9877,51832
0500000US41063,"Wallowa County, OR",8.0113554,-1.368547082,380,34575,TRUE,8.879191607,0.419,-14.28535668,-5.522603035,Wallowa,Wallowa County,41063,OR,Oregon,45.5799,-117.1811,7004
0500000US55127,"Walworth County, WI",10.573418,0.366484225,4150,508696,TRUE,8.85049732,0.431,-14.28535668,-5.925488949,Walworth,Walworth County,55127,WI,Wisconsin,42.6685,-88.5419,103074
0500000US19179,"Wapello County, IA",9.599947,-0.628771663,2038,177721,TRUE,8.136054775,0.444,-10.45877812,-5.470167637,Wapello,Wapello County,19179,IA,Iowa,41.0306,-92.4095,35141
0500000US38101,"Ward County, ND",10.096584,-0.47563225,2514,296885,TRUE,8.77714686,0.417,-14.28535668,-5.492299557,Ward,Ward County,38101,ND,North Dakota,48.2217,-101.5418,68812
0500000US21227,"Warren County, KY",10.644925,0.53710258,4020,548496,TRUE,7.975407089,0.461,-10.91403257,-5.267102718,Warren,Warren County,21227,KY,Kentucky,36.9936,-86.4238,128652
0500000US37185,"Warren County, NC",8.9663563,1.09643209,1131,104091,TRUE,7.873715154,0.506,-14.28535668,-6.26206398,Warren,Warren County,37185,NC,North Carolina,36.3965,-78.1067,19898
0500000US34041,"Warren County, NJ",10.63588,2.13237071,4531,544887,TRUE,8.172187986,0.404,-14.28535668,-5.445670605,Warren,Warren County,34041,NJ,New Jersey,40.8572,-74.9973,105862
0500000US39165,"Warren County, OH",11.213764,1.528123856,6629,1038452,TRUE,7.965319853,0.404,-14.28535668,-5.844357967,Warren,Warren County,39165,OH,Ohio,39.4276,-84.1668,229132
0500000US51187,"Warren County, VA",9.558176,0.423590392,1686,185119,TRUE,6.029763361,0.426,-14.28535668,-5.746602535,Warren,Warren County,51187,VA,Virginia,38.9087,-78.2085,39492
0500000US41065,"Wasco County, OR",9.1902399,-0.658949435,1459,123421,TRUE,10.16091819,0.419,-14.28535668,-5.519994736,Wasco,Wasco County,41065,OR,Oregon,45.16,-121.1678,26130
0500000US01129,"Washington County, AL",8.8056746,0.51141268,907,87766,TRUE,7.856732603,0.45,-14.28535668,-6.683531761,Washington,Washington County,01129,AL,Alabama,31.4076,-88.2078,16541
0500000US24043,"Washington County, MD",10.922678,1.458647847,6713,731516,TRUE,8.887295911,0.427,-14.28535668,-5.526083946,Washington,Washington County,24043,MD,Maryland,39.6036,-77.814,150109
0500000US23029,"Washington County, ME",9.5593758,-1.376844883,2045,165817,TRUE,5.287467047,0.424,-14.28535668,-5.794719696,Washington,Washington County,23029,ME,Maine,45.0306,-67.6288,31491
0500000US27163,"Washington County, MN",11.365759,1.016243219,6012,1161973,TRUE,7.737198257,0.404,-14.28535668,-5.668856621,Washington,Washington County,27163,MN,Minnesota,45.0387,-92.8839,255938
0500000US29221,"Washington County, MO",9.1127272,0.67446512,1280,124894,TRUE,5.651348179,0.434,-14.28535668,-6.550881863,Washington,Washington County,29221,MO,Missouri,37.9617,-90.8774,24860
0500000US28151,"Washington County, MS",9.8542452,-0.211700872,3076,262332,TRUE,11.07197669,0.498,-14.28535668,-5.404184341,Washington,Washington County,28151,MS,Mississippi,33.2838,-90.9475,46057
0500000US36115,"Washington County, NY",10.110623,1.268511176,2884,315370,TRUE,8.696136827,0.391,-14.28535668,-6.326924801,Washington,Washington County,36115,NY,New York,43.3137,-73.4308,61616
0500000US39167,"Washington County, OH",10.141441,1.023127198,3367,310426,TRUE,7.82696508,0.44,-9.414170887,-5.493968487,Washington,Washington County,39167,OH,Ohio,39.4553,-81.4953,60426
0500000US40147,"Washington County, OK",9.9615679,-0.006286522,2925,251625,TRUE,7.653506769,0.469,-14.28535668,-5.396692753,Washington,Washington County,40147,OK,Oklahoma,36.7152,-95.9044,51886
0500000US44009,"Washington County, RI",10.802225,1.203520775,5269,634908,TRUE,5.908399917,0.437,-14.28535668,-5.511501312,Washington,Washington County,44009,RI,Rhode Island,41.4697,-71.6226,126060
0500000US55131,"Washington County, WI",10.848521,0.924198151,4652,650947,TRUE,8.09478282,0.385,-14.28535668,-5.937498093,Washington,Washington County,55131,WI,Wisconsin,43.3685,-88.2307,134925
0500000US55133,"Waukesha County, WI",11.926101,1.752703905,14719,1930577,TRUE,7.749369159,0.417,-14.28535668,-5.427037239,Waukesha,Waukesha County,55133,WI,Wisconsin,43.0182,-88.3045,400475
0500000US26163,"Wayne County, MI",13.445812,1.154387236,91729,9356660,TRUE,6.476254156,0.469,-14.28535668,-5.637729168,Wayne,Wayne County,26163,MI,Michigan,42.2819,-83.2821,1757299
0500000US47181,"Wayne County, TN",8.6788015,0.590913057,922,85097,TRUE,6.305499439,0.408,-14.28535668,-5.935540676,Wayne,Wayne County,47181,TN,Tennessee,35.2399,-87.7881,16693
0500000US49057,"Weber County, UT",11.260044,-0.524885893,7267,1113253,TRUE,7.762897293,0.394,-14.28535668,-5.598923683,Weber,Weber County,49057,UT,Utah,41.2698,-111.9134,251498
0500000US22119,"Webster Parish, LA",9.7150469,-0.219000071,2657,206184,TRUE,7.27924412,0.451,-14.28535668,-5.691889286,Webster,Webster Parish,22119,LA,Louisiana,32.7135,-93.335,39242
0500000US36119,"Westchester County, NY",12.753601,0.767905235,34550,4695603,TRUE,7.119345682,0.535,-14.28535668,-4.939046383,Westchester,Westchester County,36119,NY,New York,41.1623,-73.7561,968890
0500000US51193,"Westmoreland County, VA",8.8727674,0.461259395,1043,86175,TRUE,8.716591714,0.403,-14.28535668,-6.676281452,Westmoreland,Westmoreland County,51193,VA,Virginia,38.1119,-76.8041,17751
0500000US26165,"Wexford County, MI",9.4510098,0.841685236,1540,163269,TRUE,6.37386003,0.424,-14.28535668,-5.447440147,Wexford,Wexford County,26165,MI,Michigan,44.3383,-85.5784,33256
0500000US53073,"Whatcom County, WA",11.266846,-0.094933264,6953,979476,TRUE,8.957603862,0.438,-14.28535668,-5.443263054,Whatcom,Whatcom County,53073,WA,Washington,48.8259,-121.7199,220821
0500000US17197,"Will County, IL",12.301996,2.014266014,18577,3338749,TRUE,8.94405334,0.384,-13.07310546,-5.914728642,Will,Will County,17197,IL,Illinois,41.445,-87.9786,689315
0500000US09015,"Windham County, CT",10.699214,1.171368003,4768,588450,TRUE,7.296096835,0.4,-14.28535668,-5.844329834,Windham,Windham County,09015,CT,Connecticut,41.83,-71.9874,116566
0500000US50025,"Windham County, VT",9.8772974,-0.744415283,2035,222195,TRUE,7.292348522,0.446,-14.28535668,-4.922792912,Windham,Windham County,50025,VT,Vermont,42.9906,-72.7138,42823
0500000US50027,"Windsor County, VT",10.11876,-0.45642212,2743,284473,TRUE,6.692145775,0.445,-14.28535668,-5.218152523,Windsor,Windsor County,50027,VT,Vermont,43.58,-72.5862,55275
0500000US22127,"Winn Parish, LA",8.6055698,-0.335176826,907,77412,TRUE,2.924952091,0.453,-14.28535668,-5.462069988,Winn,Winn Parish,22127,LA,Louisiana,31.9443,-92.6367,14313
0500000US17201,"Winnebago County, IL",11.630406,1.171365023,12704,1470000,TRUE,8.534853002,0.441,-14.28535668,-5.555095673,Winnebago,Winnebago County,17201,IL,Illinois,42.3363,-89.1609,284819
0500000US28159,"Winston County, MS",8.9038153,-0.242437333,1123,96895,TRUE,4.869903437,0.459,-14.28535668,-6.033919811,Winston,Winston County,28159,MS,Mississippi,33.0885,-89.0344,18229
0500000US54107,"Wood County, WV",10.497422,0.825646937,4915,433621,TRUE,5.030165553,0.449,-14.28535668,-5.340071201,Wood,Wood County,54107,WV,West Virginia,39.2112,-81.515,84960
0500000US19193,"Woodbury County, IA",10.564602,0.12120761,4615,505848,TRUE,9.417607897,0.422,-14.28535668,-5.596876621,Woodbury,Woodbury County,19193,IA,Iowa,42.3897,-96.0448,102586
0500000US25027,"Worcester County, MA",12.605392,1.592296004,32878,3958275,TRUE,8.803445492,0.433,-14.28535668,-5.55333519,Worcester,Worcester County,25027,MA,Massachusetts,42.3514,-71.9077,824772
0500000US53077,"Yakima County, WA",11.278152,0.161455601,9017,1181457,TRUE,12.11885166,0.437,-14.28535668,-5.860736847,Yakima,Yakima County,53077,WA,Washington,46.4571,-120.7384,249697
0500000US41071,"Yamhill County, OR",10.434851,-0.252922326,3862,484450,TRUE,8.753863509,0.425,-14.28535668,-5.681777,Yamhill,Yamhill County,41071,OR,Oregon,45.2326,-123.3081,104831
0500000US04025,"Yavapai County, AZ",11.397615,-0.80472219,11954,1046271,TRUE,6.126341388,0.453,-14.28535668,-5.175543308,Yavapai,Yavapai County,04025,AZ,Arizona,34.5999,-112.554,228067
0500000US05149,"Yell County, AR",8.9761362,0.126674846,1171,109454,TRUE,6.750331192,0.385,-14.28535668,-6.24597168,Yell,Yell County,05149,AR,Arkansas,35.0026,-93.4112,21464
0500000US30111,"Yellowstone County, MT",10.997857,-0.754088938,6482,719792,TRUE,9.304503682,0.429,-14.28535668,-5.41102457,Yellowstone,Yellowstone County,30111,MT,Montana,45.9373,-108.2744,159008
