GEO_ID,county,ln_hh_inc_x,eqi_2jan2018_vc,Total,population.x,superfund,county_ascii,county_full,county_fips,state_id,state_name,lat,lng,population.y
0500000US24033,"Prince George's County, MD",12.617871,1.43855536,26930,4271761,TRUE,Prince George's,Prince George's County,24033,MD,Maryland,38.8295,-76.8473,908670
0500000US24033,"Prince George's County, MD",12.617871,1.43855536,26930,4271761,TRUE,Prince George's,Prince George's County,24033,MD,Maryland,38.8295,-76.8473,908670
0500000US51153,"Prince William County, VA",11.735101,2.075841188,7135,1892969,TRUE,Prince William,Prince William County,51153,VA,Virginia,38.703,-77.4809,461423
0500000US44007,"Providence County, RI",12.380274,0.801959634,28031,3141661,TRUE,Providence,Providence County,44007,RI,Rhode Island,41.8721,-71.58,635737
0500000US05119,"Pulaski County, AR",11.952212,-0.450938523,16708,1884418,TRUE,Pulaski,Pulaski County,05119,AR,Arkansas,34.77,-92.3119,392967
0500000US36079,"Putnam County, NY",10.460443,0.821335673,3084,497724,TRUE,Putnam,Putnam County,36079,NY,New York,41.4267,-73.7495,98787
0500000US54079,"Putnam County, WV",9.951087,0.911544263,2468,274591,TRUE,Putnam,Putnam County,54079,WV,West Virginia,38.5086,-81.909,56610
0500000US36081,"Queens County, NY",13.559729,1.381937504,71530,10992724,TRUE,Queens,Queens County,36081,NY,New York,40.7023,-73.8203,2287388
0500000US55101,"Racine County, WI",11.232497,0.643361807,7873,973578,TRUE,Racine,Racine County,55101,WI,Wisconsin,42.7475,-88.0612,195602
0500000US27123,"Ramsey County, MN",12.222841,-0.313259214,18856,2514883,TRUE,Ramsey,Ramsey County,27123,MN,Minnesota,45.0171,-93.0996,544442
0500000US28121,"Rankin County, MS",10.854644,0.232996687,4661,692213,TRUE,Rankin,Rankin County,28121,MS,Mississippi,32.2641,-89.9458,152677
0500000US38073,"Ransom County, ND",7.7600408,-1.390046835,399,28141,TRUE,Ransom,Ransom County,38073,ND,North Dakota,46.4562,-97.6574,5314
0500000US22079,"Rapides Parish, LA",10.781599,0.333658993,6408,653834,TRUE,Rapides,Rapides Parish,22079,LA,Louisiana,31.1986,-92.5332,130970
0500000US20155,"Reno County, KS",10.161071,-0.868864179,3494,320186,TRUE,Reno,Reno County,20155,KS,Kansas,37.953,-98.086,62765
0500000US36083,"Rensselaer County, NY",11.059078,2.096595287,7271,793145,TRUE,Rensselaer,Rensselaer County,36083,NY,New York,42.7111,-73.5097,159185
0500000US27131,"Rice County, MN",10.008433,0.292227209,2111,315348,TRUE,Rice,Rice County,27131,MN,Minnesota,44.3543,-93.2967,66185
0500000US38077,"Richland County, ND",8.7821693,-1.188989282,669,82515,TRUE,Richland,Richland County,38077,ND,North Dakota,46.2646,-96.9483,16254
0500000US45079,"Richland County, SC",11.860507,0.694607258,13165,1861745,TRUE,Richland,Richland County,45079,SC,South Carolina,34.0218,-80.9031,411357
0500000US13245,"Richmond County, GA",11.214506,-0.56951344,9422,990393,TRUE,Richmond,Richmond County,13245,GA,Georgia,33.3596,-82.0735,201852
0500000US37153,"Richmond County, NC",9.7542915,0.610432088,2693,232367,TRUE,Richmond,Richmond County,37153,NC,North Carolina,35.0059,-79.7478,44997
0500000US20161,"Riley County, KS",10.12013,-0.444582045,1533,344811,TRUE,Riley,Riley County,20161,KS,Kansas,39.2966,-96.7352,75056
0500000US35039,"Rio Arriba County, NM",9.6113958,-0.283260345,1820,200880,TRUE,Rio Arriba,Rio Arriba County,35039,NM,New Mexico,36.5096,-106.6931,39159
0500000US08105,"Rio Grande County, CO",8.1969881,-1.38501215,631,59599,TRUE,Rio Grande,Rio Grande County,08105,CO,Colorado,37.5825,-106.3832,11305
0500000US06065,"Riverside County, CA",13.410404,0.620954514,69728,10533631,TRUE,Riverside,Riverside County,06065,CA,California,33.7437,-115.9938,2411439
0500000US47145,"Roane County, TN",10.024466,0.52050364,3211,270872,TRUE,Roane,Roane County,47145,TN,Tennessee,35.8479,-84.5232,53075
0500000US51161,"Roanoke County, VA",10.540937,0.49500075,4507,457904,TRUE,Roanoke,Roanoke County,51161,VA,Virginia,37.2693,-80.068,93823
0500000US55105,"Rock County, WI",11.044489,0.720772088,6729,799839,TRUE,Rock,Rock County,55105,WI,Wisconsin,42.6712,-89.0716,162152
0500000US33015,"Rockingham County, NH",11.650267,0.908652306,10031,1473052,TRUE,Rockingham,Rockingham County,33015,NH,New Hampshire,42.9876,-71.1254,306359
0500000US36087,"Rockland County, NY",11.488193,1.553944111,10084,1526810,TRUE,Rockland,Rockland County,36087,NY,New York,41.1524,-74.0241,324422
0500000US37159,"Rowan County, NC",10.875724,1.101827145,6961,684382,TRUE,Rowan,Rowan County,37159,NC,North Carolina,35.6395,-80.5248,140296
0500000US06067,"Sacramento County, CA",13.139218,1.71339643,49273,6972551,TRUE,Sacramento,Sacramento County,06067,CA,California,38.4493,-121.3443,1524553
0500000US34033,"Salem County, NJ",10.1313,1.841710448,3553,329935,TRUE,Salem,Salem County,34033,NJ,New Jersey,39.5876,-75.3491,62990
0500000US49035,"Salt Lake County, UT",12.72211,-0.558904827,27376,4996520,TRUE,Salt Lake,Salt Lake County,49035,UT,Utah,40.6673,-111.9236,1133646
0500000US06069,"San Benito County, CA",9.7298479,1.094611645,1318,272168,TRUE,San Benito,San Benito County,06069,CA,California,36.6057,-121.075,60376
0500000US06071,"San Bernardino County, CA",13.298205,0.713924885,60355,10019206,TRUE,San Bernardino,San Bernardino County,06071,CA,California,34.8414,-116.1784,2149031
0500000US06073,"San Diego County, CA",13.875465,1.846005082,96485,15101663,TRUE,San Diego,San Diego County,06073,CA,California,33.0341,-116.7353,3316073
0500000US06075,"San Francisco County, CA",12.724735,0.812921047,28456,3945632,TRUE,San Francisco,San Francisco County,06075,CA,California,37.7562,-122.443,874961
0500000US06077,"San Joaquin County, CA",12.268601,2.250215292,23255,3365626,TRUE,San Joaquin,San Joaquin County,06077,CA,California,37.9348,-121.2714,742603
0500000US35045,"San Juan County, NM",10.639862,0.526457548,4327,637485,TRUE,San Juan,San Juan County,35045,NM,New Mexico,36.5085,-108.3206,126515
0500000US49037,"San Juan County, UT",8.3735533,0.343408227,424,71403,TRUE,San Juan,San Juan County,49037,UT,Utah,37.626,-109.8045,15302
0500000US06079,"San Luis Obispo County, CA",11.536974,0.819471657,10675,1327408,TRUE,San Luis Obispo,San Luis Obispo County,06079,CA,California,35.3871,-120.4045,282165
0500000US48409,"San Patricio County, TX",10.025352,0.567287207,2706,330717,TRUE,San Patricio,San Patricio County,48409,TX,Texas,28.0091,-97.5186,67008
0500000US06083,"Santa Barbara County, CA",11.862123,1.009827852,14210,2079438,TRUE,Santa Barbara,Santa Barbara County,06083,CA,California,34.6729,-120.0165,444829
0500000US06085,"Santa Clara County, CA",13.299249,1.585156798,44677,8690928,TRUE,Santa Clara,Santa Clara County,06085,CA,California,37.2318,-121.6951,1927470
0500000US06087,"Santa Cruz County, CA",11.448941,1.15721643,8041,1283831,TRUE,Santa Cruz,Santa Cruz County,06087,CA,California,37.0562,-122.0018,273962
0500000US12113,"Santa Rosa County, FL",10.912539,0.144692257,5532,738595,TRUE,Santa Rosa,Santa Rosa County,12113,FL,Florida,30.7004,-87.022,174755
0500000US36091,"Saratoga County, NY",11.369724,0.872422695,7811,1085966,TRUE,Saratoga,Saratoga County,36091,NY,New York,43.1074,-73.8639,228502
0500000US38081,"Sargent County, ND",7.478735,-1.625678658,200,19880,TRUE,Sargent,Sargent County,38081,ND,North Dakota,46.1078,-97.6306,3872
0500000US55111,"Sauk County, WI",10.143999,0.350404382,2798,304738,TRUE,Sauk,Sauk County,55111,WI,Wisconsin,43.4267,-89.9482,63922
0500000US31155,"Saunders County, NE",8.9853201,0.866357803,972,102635,TRUE,Saunders,Saunders County,31155,NE,Nebraska,41.2264,-96.6374,21165
0500000US42107,"Schuylkill County, PA",11.007867,0.040224757,9491,741502,TRUE,Schuylkill,Schuylkill County,42107,PA,Pennsylvania,40.7058,-76.216,142674
0500000US29201,"Scott County, MO",9.6498852,-0.053697065,2088,196804,TRUE,Scott,Scott County,29201,MO,Missouri,37.053,-89.5685,38633
0500000US05131,"Sebastian County, AR",10.790803,-1.077968359,5737,619060,TRUE,Sebastian,Sebastian County,05131,AR,Arkansas,35.1993,-94.2742,127591
0500000US20173,"Sedgwick County, KS",12.159149,-0.395373702,19355,2429586,TRUE,Sedgwick,Sedgwick County,20173,KS,Kansas,37.6848,-97.461,513375
0500000US12117,"Seminole County, FL",11.936112,-0.273298115,13931,2085859,TRUE,Seminole,Seminole County,12117,FL,Florida,28.717,-81.2363,461402
0500000US36099,"Seneca County, NY",9.481741,0.334160417,1630,176599,TRUE,Seneca,Seneca County,36099,NY,New York,42.7811,-76.8238,34390
0500000US06089,"Shasta County, CA",11.14331,-0.064919472,10038,884463,TRUE,Shasta,Shasta County,06089,CA,California,40.7637,-122.0405,179212
0500000US20177,"Shawnee County, KS",11.199119,-0.429522067,8364,877317,TRUE,Shawnee,Shawnee County,20177,KS,Kansas,39.0415,-95.7565,177852
0500000US55117,"Sheboygan County, WI",10.748755,0.652453423,5132,576674,TRUE,Sheboygan,Sheboygan County,55117,WI,Wisconsin,43.7212,-87.9454,115178
0500000US01117,"Shelby County, AL",11.181068,0.84392333,5575,938659,TRUE,Shelby,Shelby County,01117,AL,Alabama,33.2643,-86.6607,213432
0500000US47157,"Shelby County, TN",12.738003,0.559308529,37752,4612095,TRUE,Shelby,Shelby County,47157,TN,Tennessee,35.184,-89.8955,936374
0500000US16079,"Shoshone County, ID",8.6614666,-2.124087572,860,64621,TRUE,Shoshone,Shoshone County,16079,ID,Idaho,47.3529,-115.8924,12609
0500000US30093,"Silver Bow County, MT",9.6055527,-1.976918101,2078,168950,TRUE,Silver Bow,Silver Bow County,30093,MT,Montana,45.9024,-112.6567,34770
0500000US19167,"Sioux County, IA",9.3520136,-0.10412474,1237,166882,TRUE,Sioux,Sioux County,19167,IA,Iowa,43.0826,-96.1779,34827
0500000US06093,"Siskiyou County, CA",9.9083261,-1.821437001,2730,223420,TRUE,Siskiyou,Siskiyou County,06093,CA,California,41.5927,-122.5404,43468
0500000US53059,"Skamania County, WA",8.4149389,-0.233826667,394,54308,TRUE,Skamania,Skamania County,53059,WA,Washington,46.023,-121.9147,11753
0500000US51173,"Smyth County, VA",9.4720888,0.246911481,2142,161958,TRUE,Smyth,Smyth County,51173,VA,Virginia,36.8438,-81.537,30767
0500000US53061,"Snohomish County, WA",12.483443,0.20648849,21765,3468962,TRUE,Snohomish,Snohomish County,53061,WA,Washington,48.0475,-121.6975,798808
0500000US35053,"Socorro County, NM",8.6988478,-0.84666127,785,89835,TRUE,Socorro,Socorro County,35053,NM,New Mexico,34.0072,-106.9302,16858
0500000US06095,"Solano County, CA",11.842308,0.78741914,13959,2049251,TRUE,Solano,Solano County,06095,CA,California,38.27,-121.9329,441829
0500000US34035,"Somerset County, NJ",11.647727,1.616623044,10443,1595985,TRUE,Somerset,Somerset County,34035,NJ,New Jersey,40.5635,-74.6163,329838
0500000US06097,"Sonoma County, CA",12.12287,1.132555485,18982,2368992,TRUE,Sonoma,Sonoma County,06097,CA,California,38.5283,-122.8874,499772
0500000US45083,"Spartanburg County, SC",11.574933,0.579554677,13195,1390428,TRUE,Spartanburg,Spartanburg County,45083,SC,South Carolina,34.9312,-81.9908,307617
0500000US53063,"Spokane County, WA",12.125893,0.337445617,19558,2305386,TRUE,Spokane,Spokane County,53063,WA,Washington,47.6207,-117.404,505505
0500000US51177,"Spotsylvania County, VA",10.621547,1.206422806,3412,600604,TRUE,Spotsylvania,Spotsylvania County,51177,VA,Virginia,38.185,-77.6561,132833
0500000US29183,"St. Charles County, MO",11.782746,0.218912855,10456,1751913,TRUE,St. Charles,St. Charles County,29183,MO,Missouri,38.7819,-90.6749,394290
0500000US29187,"St. Francois County, MO",10.090879,-0.008942924,3508,321056,TRUE,St. Francois,St. Francois County,29187,MO,Missouri,37.8102,-90.4722,66643
0500000US26149,"St. Joseph County, MI",10.020292,0.840564847,2963,309274,TRUE,St. Joseph,St. Joseph County,26149,MI,Michigan,41.9144,-85.5278,60836
0500000US36089,"St. Lawrence County, NY",10.645877,1.02939415,5164,558939,TRUE,St. Lawrence,St. Lawrence County,36089,NY,New York,44.4964,-75.0691,108913
0500000US29510,"St. Louis city, MO",11.852529,-1.937753439,16377,1594181,TRUE,NA,NA,NA,NA,NA,NA,NA,NA
0500000US27137,"St. Louis County, MN",11.368605,-1.682036281,10324,997429,TRUE,St. Louis,St. Louis County,27137,MN,Minnesota,47.6032,-92.4706,199759
0500000US29189,"St. Louis County, MO",12.911092,0.079258189,46306,4997342,TRUE,St. Louis,St. Louis County,29189,MO,Missouri,38.6405,-90.4433,996919
0500000US24037,"St. Mary's County, MD",10.498278000000001,1.329862833,3326,509793,TRUE,St. Mary's,St. Mary's County,24037,MD,Maryland,38.3024,-76.6058,112290
0500000US24037,"St. Mary's County, MD",10.498278000000001,1.329862833,3326,509793,TRUE,St. Mary's,St. Mary's County,24037,MD,Maryland,38.3024,-76.6058,112290
0500000US22103,"St. Tammany Parish, LA",11.344933,0.12328364,9345,1143643,TRUE,St. Tammany,St. Tammany Parish,22103,LA,Louisiana,30.4102,-89.9583,255155
0500000US06099,"Stanislaus County, CA",12.006652,1.536087155,18131,2547506,TRUE,Stanislaus,Stanislaus County,06099,CA,California,37.5591,-120.9977,543194
0500000US39151,"Stark County, OH",11.924512,1.029139042,19527,1881994,TRUE,Stark,Stark County,39151,OH,Ohio,40.8139,-81.3656,372404
0500000US27145,"Stearns County, MN",10.939604,0.301579267,4105,739492,TRUE,Stearns,Stearns County,27145,MN,Minnesota,45.5521,-94.613,158452
0500000US27149,"Stevens County, MN",8.2228222,-0.26892441500000003,453,48561,TRUE,Stevens,Stevens County,27149,MN,Minnesota,45.5861,-96.0003,9789
0500000US53065,"Stevens County, WA",9.7644558,0.052999485,2012,215902,TRUE,Stevens,Stevens County,53065,WA,Washington,48.3991,-117.8552,44655
0500000US30095,"Stillwater County, MT",8.2300444,-0.749420881,391,44665,TRUE,Stillwater,Stillwater County,30095,MT,Montana,45.669,-109.3952,9466
0500000US32029,"Storey County, NV",7.5098829,-1.671897411,118,20087,TRUE,Storey,Storey County,32029,NV,Nevada,39.4469,-119.5293,3988
0500000US33017,"Strafford County, NH",10.74884,0.890081227,4420,610735,TRUE,Strafford,Strafford County,33017,NH,New Hampshire,43.297,-71.0289,129124
0500000US51800,"Suffolk city, VA",10.313144,1.287816405,3421,412400,TRUE,NA,NA,NA,NA,NA,NA,NA,NA
0500000US36103,"Suffolk County, NY",13.112897,0.595472217,55679,7411655,TRUE,Suffolk,Suffolk County,36103,NY,New York,40.8686,-72.8448,1483832
0500000US36105,"Sullivan County, NY",10.299643,0.505302727,3617,388171,TRUE,Sullivan,Sullivan County,36105,NY,New York,41.7164,-74.7681,75116
0500000US39153,"Summit County, OH",12.315474,1.315794468,26531,2715967,TRUE,Summit,Summit County,39153,OH,Ohio,41.126,-81.5322,541334
0500000US49043,"Summit County, UT",9.5178251,-1.253864288,621,176280,TRUE,Summit,Summit County,49043,UT,Utah,40.8682,-110.9557,41103
0500000US42115,"Susquehanna County, PA",9.754117,0.125358686,2306,216793,TRUE,Susquehanna,Susquehanna County,42115,PA,Pennsylvania,41.8214,-75.8007,40970
0500000US10005,"Sussex County, DE",11.235114,1.57810545,10030,953502,TRUE,Sussex,Sussex County,10005,DE,Delaware,38.6606,-75.39,224384
0500000US34037,"Sussex County, NJ",10.930282,1.661984682,5228,750005,TRUE,Sussex,Sussex County,34037,NJ,New Jersey,41.1393,-74.6909,141483
0500000US12121,"Suwannee County, FL",9.6146717,-0.091104336,2402,203430,TRUE,Suwannee,Suwannee County,12121,FL,Florida,30.1956,-82.9915,44046
0500000US48437,"Swisher County, TX",7.8969245,-0.419490993,390,39092,TRUE,Swisher,Swisher County,48437,TX,Texas,34.5304,-101.735,7432
0500000US01121,"Talladega County, AL",10.346601,0.103391588,4632,411917,TRUE,Talladega,Talladega County,01121,AL,Alabama,33.3801,-86.1659,80387
0500000US22105,"Tangipahoa Parish, LA",10.658623,0.169896886,5563,590621,TRUE,Tangipahoa,Tangipahoa Parish,22105,LA,Louisiana,30.6266,-90.4057,132057
0500000US35055,"Taos County, NM",9.4838724,-1.545431137,1288,162851,TRUE,Taos,Taos County,35055,NM,New Mexico,36.5783,-105.631,32786
0500000US48439,"Tarrant County, TX",13.357464,0.05670682,52781,8707876,TRUE,Tarrant,Tarrant County,48439,TX,Texas,32.7716,-97.2912,2049770
0500000US55119,"Taylor County, WI",9.0848904,0.991975427,907,102830,TRUE,Taylor,Taylor County,55119,WI,Wisconsin,45.2116,-90.5012,20325
0500000US20193,"Thomas County, KS",8.0192842,-1.190216899,390,38745,TRUE,Thomas,Thomas County,20193,KS,Kansas,39.3509,-101.0556,7810
0500000US53067,"Thurston County, WA",11.497721,-0.2790218,9185,1216992,TRUE,Thurston,Thurston County,53067,WA,Washington,46.9258,-122.8332,279711
0500000US13277,"Tift County, GA",9.5778961,-0.081657603,1852,198895,TRUE,Tift,Tift County,13277,GA,Georgia,31.4574,-83.5266,40541
0500000US27153,"Todd County, MN",9.2168198,0.075708106,1040,124032,TRUE,Todd,Todd County,27153,MN,Minnesota,46.0706,-94.8976,24494
0500000US09013,"Tolland County, CT",10.905075,1.533394456,4591,755276,TRUE,Tolland,Tolland County,09013,CT,Connecticut,41.855,-72.3365,151063
0500000US49045,"Tooele County, UT",9.7823362,0.275995135,1382,276649,TRUE,Tooele,Tooele County,49045,UT,Utah,40.4488,-113.1311,67397
0500000US06107,"Tulare County, CA",11.749293,0.351570696,13782,2145510,TRUE,Tulare,Tulare County,06107,CA,California,36.2201,-118.8005,461898
0500000US40143,"Tulsa County, OK",12.383026,-0.234095484,26987,2946769,TRUE,Tulsa,Tulsa County,40143,OK,Oklahoma,36.1211,-95.9415,646419
0500000US39157,"Tuscarawas County, OH",10.494823,1.110951424,4635,462582,TRUE,Tuscarawas,Tuscarawas County,39157,OH,Ohio,40.4409,-81.4738,92335
0500000US36111,"Ulster County, NY",11.166074,0.613608301,7561,913968,TRUE,Ulster,Ulster County,36111,NY,New York,41.8881,-74.2586,178665
0500000US05139,"Union County, AR",9.7283602,-1.022895336,2844,210986,TRUE,Union,Union County,05139,AR,Arkansas,33.1713,-92.5972,39449
0500000US34039,"Union County, NJ",12.127072,0.690165579,20076,2646574,TRUE,Union,Union County,34039,NJ,New Jersey,40.66,-74.3085,554033
0500000US22111,"Union Parish, LA",9.025095,-0.077450559,1282,113717,TRUE,Union,Union Parish,22111,LA,Louisiana,32.8318,-92.3748,22353
0500000US35061,"Valencia County, NM",10.197462,-0.714498341,2884,372582,TRUE,Valencia,Valencia County,35061,NM,New Mexico,34.7155,-106.809,76027
0500000US16085,"Valley County, ID",8.3866291,-1.771450758,296,49306,TRUE,Valley,Valley County,16085,ID,Idaho,44.7666,-115.5663,10709
0500000US26159,"Van Buren County, MI",10.278356,0.829379261,3533,382998,TRUE,Van Buren,Van Buren County,26159,MI,Michigan,42.2513,-86.0189,75358
0500000US06111,"Ventura County, CA",12.484859,0.539717138,24824,4043011,TRUE,Ventura,Ventura County,06111,CA,California,34.4565,-119.0836,847263
0500000US22113,"Vermilion Parish, LA",9.9890232,0.327661544,2706,286327,TRUE,Vermilion,Vermilion Parish,22113,LA,Louisiana,29.8465,-92.3238,59865
0500000US51810,"Virginia Beach city, VA",12.00728,0.707794666,13328,2178800,TRUE,NA,NA,NA,NA,NA,NA,NA,NA
0500000US12127,"Volusia County, FL",12.207801,-0.578801274,29918,2480330,TRUE,Volusia,Volusia County,12127,FL,Florida,29.0584,-81.1819,536487
0500000US27159,"Wadena County, MN",8.6926584,0.042628098,908,69057,TRUE,Wadena,Wadena County,27159,MN,Minnesota,46.5858,-94.9694,13654
0500000US37183,"Wake County, NC",12.693075,1.0248456,20331,4246754,TRUE,Wake,Wake County,37183,NC,North Carolina,35.7903,-78.6503,1069079
0500000US13295,"Walker County, GA",10.162037,0.723821878,3589,339219,TRUE,Walker,Walker County,13295,GA,Georgia,34.7356,-85.301,69039
0500000US48473,"Waller County, TX",9.5103712,1.388937831,1354,203939,TRUE,Waller,Waller County,48473,TX,Texas,30.0108,-95.9877,51832
0500000US41063,"Wallowa County, OR",8.0113554,-1.368547082,380,34575,TRUE,Wallowa,Wallowa County,41063,OR,Oregon,45.5799,-117.1811,7004
0500000US55127,"Walworth County, WI",10.573418,0.366484225,4150,508696,TRUE,Walworth,Walworth County,55127,WI,Wisconsin,42.6685,-88.5419,103074
0500000US19179,"Wapello County, IA",9.599947,-0.628771663,2038,177721,TRUE,Wapello,Wapello County,19179,IA,Iowa,41.0306,-92.4095,35141
0500000US38101,"Ward County, ND",10.096584,-0.47563225,2514,296885,TRUE,Ward,Ward County,38101,ND,North Dakota,48.2217,-101.5418,68812
0500000US21227,"Warren County, KY",10.644925,0.53710258,4020,548496,TRUE,Warren,Warren County,21227,KY,Kentucky,36.9936,-86.4238,128652
0500000US37185,"Warren County, NC",8.9663563,1.09643209,1131,104091,TRUE,Warren,Warren County,37185,NC,North Carolina,36.3965,-78.1067,19898
0500000US34041,"Warren County, NJ",10.63588,2.13237071,4531,544887,TRUE,Warren,Warren County,34041,NJ,New Jersey,40.8572,-74.9973,105862
0500000US39165,"Warren County, OH",11.213764,1.528123856,6629,1038452,TRUE,Warren,Warren County,39165,OH,Ohio,39.4276,-84.1668,229132
0500000US51187,"Warren County, VA",9.558176,0.423590392,1686,185119,TRUE,Warren,Warren County,51187,VA,Virginia,38.9087,-78.2085,39492
0500000US41065,"Wasco County, OR",9.1902399,-0.658949435,1459,123421,TRUE,Wasco,Wasco County,41065,OR,Oregon,45.16,-121.1678,26130
0500000US01129,"Washington County, AL",8.8056746,0.51141268,907,87766,TRUE,Washington,Washington County,01129,AL,Alabama,31.4076,-88.2078,16541
0500000US24043,"Washington County, MD",10.922678,1.458647847,6713,731516,TRUE,Washington,Washington County,24043,MD,Maryland,39.6036,-77.814,150109
0500000US23029,"Washington County, ME",9.5593758,-1.376844883,2045,165817,TRUE,Washington,Washington County,23029,ME,Maine,45.0306,-67.6288,31491
0500000US27163,"Washington County, MN",11.365759,1.016243219,6012,1161973,TRUE,Washington,Washington County,27163,MN,Minnesota,45.0387,-92.8839,255938
0500000US29221,"Washington County, MO",9.1127272,0.67446512,1280,124894,TRUE,Washington,Washington County,29221,MO,Missouri,37.9617,-90.8774,24860
0500000US28151,"Washington County, MS",9.8542452,-0.211700872,3076,262332,TRUE,Washington,Washington County,28151,MS,Mississippi,33.2838,-90.9475,46057
0500000US36115,"Washington County, NY",10.110623,1.268511176,2884,315370,TRUE,Washington,Washington County,36115,NY,New York,43.3137,-73.4308,61616
0500000US39167,"Washington County, OH",10.141441,1.023127198,3367,310426,TRUE,Washington,Washington County,39167,OH,Ohio,39.4553,-81.4953,60426
0500000US40147,"Washington County, OK",9.9615679,-0.006286522,2925,251625,TRUE,Washington,Washington County,40147,OK,Oklahoma,36.7152,-95.9044,51886
0500000US44009,"Washington County, RI",10.802225,1.203520775,5269,634908,TRUE,Washington,Washington County,44009,RI,Rhode Island,41.4697,-71.6226,126060
0500000US55131,"Washington County, WI",10.848521,0.924198151,4652,650947,TRUE,Washington,Washington County,55131,WI,Wisconsin,43.3685,-88.2307,134925
0500000US55133,"Waukesha County, WI",11.926101,1.752703905,14719,1930577,TRUE,Waukesha,Waukesha County,55133,WI,Wisconsin,43.0182,-88.3045,400475
0500000US26163,"Wayne County, MI",13.445812,1.154387236,91729,9356660,TRUE,Wayne,Wayne County,26163,MI,Michigan,42.2819,-83.2821,1757299
0500000US47181,"Wayne County, TN",8.6788015,0.590913057,922,85097,TRUE,Wayne,Wayne County,47181,TN,Tennessee,35.2399,-87.7881,16693
0500000US49057,"Weber County, UT",11.260044,-0.524885893,7267,1113253,TRUE,Weber,Weber County,49057,UT,Utah,41.2698,-111.9134,251498
0500000US22119,"Webster Parish, LA",9.7150469,-0.219000071,2657,206184,TRUE,Webster,Webster Parish,22119,LA,Louisiana,32.7135,-93.335,39242
0500000US36119,"Westchester County, NY",12.753601,0.767905235,34550,4695603,TRUE,Westchester,Westchester County,36119,NY,New York,41.1623,-73.7561,968890
0500000US51193,"Westmoreland County, VA",8.8727674,0.461259395,1043,86175,TRUE,Westmoreland,Westmoreland County,51193,VA,Virginia,38.1119,-76.8041,17751
0500000US26165,"Wexford County, MI",9.4510098,0.841685236,1540,163269,TRUE,Wexford,Wexford County,26165,MI,Michigan,44.3383,-85.5784,33256
0500000US53073,"Whatcom County, WA",11.266846,-0.094933264,6953,979476,TRUE,Whatcom,Whatcom County,53073,WA,Washington,48.8259,-121.7199,220821
0500000US17197,"Will County, IL",12.301996,2.014266014,18577,3338749,TRUE,Will,Will County,17197,IL,Illinois,41.445,-87.9786,689315
0500000US09015,"Windham County, CT",10.699214,1.171368003,4768,588450,TRUE,Windham,Windham County,09015,CT,Connecticut,41.83,-71.9874,116566
0500000US50025,"Windham County, VT",9.8772974,-0.744415283,2035,222195,TRUE,Windham,Windham County,50025,VT,Vermont,42.9906,-72.7138,42823
0500000US50027,"Windsor County, VT",10.11876,-0.45642212,2743,284473,TRUE,Windsor,Windsor County,50027,VT,Vermont,43.58,-72.5862,55275
0500000US22127,"Winn Parish, LA",8.6055698,-0.335176826,907,77412,TRUE,Winn,Winn Parish,22127,LA,Louisiana,31.9443,-92.6367,14313
0500000US17201,"Winnebago County, IL",11.630406,1.171365023,12704,1470000,TRUE,Winnebago,Winnebago County,17201,IL,Illinois,42.3363,-89.1609,284819
0500000US28159,"Winston County, MS",8.9038153,-0.242437333,1123,96895,TRUE,Winston,Winston County,28159,MS,Mississippi,33.0885,-89.0344,18229
0500000US54107,"Wood County, WV",10.497422,0.825646937,4915,433621,TRUE,Wood,Wood County,54107,WV,West Virginia,39.2112,-81.515,84960
0500000US19193,"Woodbury County, IA",10.564602,0.12120761,4615,505848,TRUE,Woodbury,Woodbury County,19193,IA,Iowa,42.3897,-96.0448,102586
0500000US25027,"Worcester County, MA",12.605392,1.592296004,32878,3958275,TRUE,Worcester,Worcester County,25027,MA,Massachusetts,42.3514,-71.9077,824772
0500000US53077,"Yakima County, WA",11.278152,0.161455601,9017,1181457,TRUE,Yakima,Yakima County,53077,WA,Washington,46.4571,-120.7384,249697
0500000US41071,"Yamhill County, OR",10.434851,-0.252922326,3862,484450,TRUE,Yamhill,Yamhill County,41071,OR,Oregon,45.2326,-123.3081,104831
0500000US04025,"Yavapai County, AZ",11.397615,-0.80472219,11954,1046271,TRUE,Yavapai,Yavapai County,04025,AZ,Arizona,34.5999,-112.554,228067
0500000US05149,"Yell County, AR",8.9761362,0.126674846,1171,109454,TRUE,Yell,Yell County,05149,AR,Arkansas,35.0026,-93.4112,21464
0500000US30111,"Yellowstone County, MT",10.997857,-0.754088938,6482,719792,TRUE,Yellowstone,Yellowstone County,30111,MT,Montana,45.9373,-108.2744,159008
0500000US06113,"Yolo County, CA",11.14744,2.226319075,5655,981748,TRUE,Yolo,Yolo County,06113,CA,California,38.6866,-121.9016,217352
0500000US23031,"York County, ME",11.293512,-0.303941667,8406,987202,TRUE,York,York County,23031,ME,Maine,43.4782,-70.7144,204316
0500000US42133,"York County, PA",12.023351,0.962567568,17664,2140355,TRUE,York,York County,42133,PA,Pennsylvania,39.92,-76.7265,445565
0500000US45091,"York County, SC",11.31235,0.927882552,8010,1073684,TRUE,York,York County,45091,SC,South Carolina,34.9747,-81.1844,265872
0500000US51199,"York County, VA",10.085893,0.298825055,1865,324227,TRUE,York,York County,51199,VA,Virginia,37.2432,-76.5636,67982
